epoch,train_loss,val_loss
1,4.41729371547699,30.427208582560223
2,4.3004083156585695,31.17336591084798
3,4.2569242238998415,29.703803380330402
4,4.203092455863953,27.688422520955402
5,4.068360829353333,27.662265141805012
6,3.9346898198127747,28.700023651123047
7,3.8764310836791993,29.089356740315754
8,3.811546492576599,24.830904006958008
9,3.7945098876953125,23.682230631510418
10,3.7635731935501098,24.13892936706543
11,3.7517809152603148,28.245147069295246
12,3.7452510833740233,26.565245310465496
13,3.7250933408737184,27.907161076863606
14,3.7187662959098815,29.4911626180013
15,3.725723886489868,25.41867510477702
16,3.697891652584076,24.20599428812663
17,3.7051581740379333,28.61873499552409
18,3.6983626008033754,24.743611653645832
19,3.692351460456848,25.19434928894043
20,3.7044569492340087,25.37722905476888
21,3.6837027430534364,23.93593152364095
22,3.6816827058792114,26.18064244588216
23,3.6746088743209837,24.44496218363444
24,3.701185572147369,24.499893188476562
25,3.6858933925628663,24.994789759318035
26,3.668089306354523,29.104461034138996
27,3.681661510467529,26.16676966349284
28,3.6635441303253176,27.728389739990234
29,3.66459196805954,26.62251154581706
30,3.6604021430015563,26.16580581665039
31,3.6710808277130127,26.243433634440105
32,3.6570963740348814,26.770845413208008
33,3.6540924429893495,26.77832285563151
34,3.6630028009414675,26.78277015686035
35,3.6669323205947877,31.085554758707683
36,3.6664671421051027,29.604148228963215
37,3.643136239051819,25.287397384643555
38,3.6547815918922426,27.48839060465495
39,3.650571274757385,26.414211908976238
40,3.6571577072143553,29.683380762736004
41,3.647023546695709,25.46238962809245
42,3.647392046451569,24.19578234354655
43,3.6418802618980406,26.884576161702473
44,3.6372520565986632,26.974013646443684
45,3.6409668564796447,24.931758880615234
46,3.6359742045402528,26.747987111409504
47,3.63136168718338,26.077139536539715
48,3.637094509601593,25.99215571085612
49,3.633361506462097,28.93820063273112
50,3.6455222606658935,30.45363426208496
51,3.631515693664551,27.889360427856445
52,3.644281816482544,28.175809224446613
53,3.638935220241547,29.147249857584637
54,3.6416303753852843,26.653066635131836
55,3.6256627082824706,27.462320963541668
56,3.6259546756744383,28.437665303548176
57,3.6371081590652468,27.438913345336914
58,3.624404859542847,25.65309206644694
59,3.630673956871033,27.118050893147785
60,3.619441270828247,25.867247263590496
61,3.6265163898468016,25.678340911865234
62,3.6331783294677735,25.073829015096027
63,3.623880887031555,28.3441162109375
64,3.626628506183624,24.26941744486491
65,3.6266276121139525,26.979772567749023
66,3.6261637449264525,24.690107345581055
67,3.63795610666275,25.409007390340168
68,3.6227860689163207,27.663023630777996
69,3.616850805282593,26.581631978352863
70,3.6226393938064576,26.758373260498047
71,3.616683638095856,26.8797181447347
72,3.620124363899231,25.06917889912923
73,3.621584343910217,28.15972836812337
74,3.619761550426483,28.535003662109375
75,3.618568456172943,26.654388427734375
76,3.6219308614730834,26.355794270833332
77,3.6218111634254457,24.63159243265788
78,3.6257009625434877,25.701679865519207
79,3.609975242614746,26.19811503092448
80,3.612802064418793,27.78877067565918
81,3.604465389251709,25.120283126831055
82,3.614298164844513,25.828514099121094
83,3.610580635070801,26.863120396931965
84,3.6127134203910827,25.537403106689453
85,3.6187766790390015,25.621871948242188
86,3.6192230701446535,26.110989252726238
87,3.6096424579620363,25.1899897257487
88,3.61344074010849,26.813552220662434
89,3.6089927315711976,25.45648129781087
90,3.6062679052352906,26.701128005981445
91,3.604926145076752,26.92371114095052
92,3.611393356323242,25.201122283935547
93,3.605979561805725,25.851071039835613
94,3.6059746503829957,27.25310452779134
95,3.6040050387382507,24.407520929972332
96,3.608953905105591,25.598326365152996
97,3.601076865196228,26.749760309855144
98,3.597463917732239,25.06121762593587
99,3.5967448711395265,26.11805597941081
100,3.6122530698776245,26.457120895385742
101,3.599284660816193,24.787648518880207
102,3.6016231775283813,26.368687947591145
103,3.594213032722473,23.85804557800293
104,3.593910443782806,23.812994639078777
105,3.591835856437683,22.517072677612305
106,3.595733642578125,23.40275510152181
107,3.593869709968567,22.38678805033366
108,3.5986807465553285,24.63092803955078
109,3.5960448026657104,23.5106938680013
110,3.5909607291221617,22.809309641520183
111,3.5831642866134645,21.779572168986004
112,3.584955370426178,21.863482157389324
113,3.587086582183838,22.30146026611328
114,3.590104806423187,22.614925384521484
115,3.5838941812515257,21.136703491210938
116,3.58837947845459,23.9170716603597
117,3.5852071762084963,22.506383260091145
118,3.5829395174980165,22.20168622334798
119,3.582957911491394,22.59099515279134
120,3.5766062140464783,21.70265007019043
121,3.5764147996902467,22.251543045043945
122,3.581438398361206,21.488444010416668
123,3.5755648493766783,22.192744572957356
124,3.5864691972732543,22.50035858154297
125,3.5777843952178956,22.171364466349285
126,3.574053144454956,21.470569610595703
127,3.5774302244186402,22.262877146402996
128,3.5773271441459658,21.572312037150066
129,3.5714816451072693,21.67232831319173
130,3.5689772605895995,21.65808169047038
131,3.5736690521240235,21.98431650797526
132,3.5711626291275023,21.636393864949543
133,3.5780627965927123,21.626670837402344
134,3.5719101428985596,21.72009785970052
135,3.5675740599632264,21.827794392903645
136,3.5707140922546388,21.3496888478597
137,3.5672801613807676,21.955188115437824
138,3.563396918773651,21.46786053975423
139,3.567224884033203,22.07244873046875
140,3.562937653064728,21.85015296936035
141,3.5653755903244018,21.661482493082683
142,3.566350555419922,21.463977177937824
143,3.5637885093688966,21.74972979227702
144,3.565345799922943,21.76064109802246
145,3.564064252376556,21.79604212443034
146,3.5659280896186827,21.62601089477539
147,3.5611670136451723,21.6588929494222
148,3.5603473663330076,21.865371068318684
149,3.561485254764557,21.60688591003418
150,3.557802438735962,21.49604860941569
151,3.563186454772949,21.55011812845866
152,3.557458746433258,21.723045984903973
153,3.5590089321136475,21.505340576171875
154,3.561911964416504,21.425704956054688
155,3.5556824088096617,21.711708068847656
156,3.554640865325928,21.684999465942383
157,3.5549476385116576,21.377133051554363
158,3.5578319668769836,21.678738911946613
159,3.556637370586395,21.612349192301433
160,3.553096079826355,21.519787470499676
161,3.5580259919166566,21.641003290812176
162,3.5547612071037293,21.52984619140625
163,3.5527613401412963,21.83298619588216
164,3.5576090812683105,21.353910446166992
165,3.5542567491531374,21.784666061401367
166,3.5509748458862305,21.238723119099934
167,3.5548129200935366,21.50018056233724
168,3.5535749077796934,21.596057256062824
169,3.5511624574661256,21.39451853434245
170,3.5504992842674254,21.403820037841797
171,3.554379630088806,21.414793014526367
172,3.55208797454834,21.535897572835285
173,3.549466681480408,21.628291447957356
174,3.5496013879776003,21.420228958129883
175,3.549867498874664,21.540301005045574
176,3.548011374473572,21.36178970336914
177,3.5483739495277407,21.498696009318035
178,3.5494317054748534,21.355086008707683
179,3.5514026999473574,21.458995183308918
180,3.547605514526367,21.461140950520832
181,3.5475017428398132,21.47596041361491
182,3.548794317245483,21.41130002339681
183,3.548122465610504,21.399067560831707
184,3.5488044023513794,21.40382703145345
185,3.5473013401031492,21.326061884562176
186,3.547192645072937,21.506494522094727
187,3.5471035838127136,21.528785705566406
188,3.548949110507965,21.49172083536784
189,3.547033941745758,21.56920560201009
190,3.5456827998161318,21.512760798136394
191,3.546348452568054,21.40215555826823
192,3.546174907684326,21.43659845987956
193,3.5465827345848084,21.410502115885418
194,3.5458338022232057,21.53460184733073
195,3.5468597531318666,21.46435546875
196,3.547068476676941,21.51714579264323
197,3.546810340881348,21.554297129313152
198,3.546086812019348,21.400887807210285
199,3.5457329154014587,21.438603083292644
200,3.544966924190521,21.452930450439453
